#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_4969,2,2,4953,595,2477,298,12
C_497,19,2,8297,1413,437,74,17
C_4970,1,2,44625,3572,44625,3572,8
C_4971,8,2,9244,1267,1156,158,14
C_4972,3,5,4704,869,1568,290,18
C_4973,1,2,22910,3111,22910,3111,14
C_4974,3,3,1445,378,482,126,26
C_4975,2,5,335,44,168,22,13
C_4976,1,3,270,123,270,123,46
C_4977,1,3,100,54,100,54,54
C_4978,1,2,970,90,970,90,9
C_4979,2,2,4088,598,2044,299,15
C_498,2,2,3674,496,1837,248,13
C_4980,1,2,2063,248,2063,248,12
C_4981,5,1,3717,562,743,112,15
C_4982,1,2,240,76,240,76,32
C_4983,1,3,1200,459,1200,459,38
C_4984,3,2,273,62,91,21,23
C_4985,3,2,273,62,91,21,23
C_4986,1,2,53,31,53,31,59
C_4987,1,2,525,109,525,109,21
C_4988,5,2,5017,1311,1003,262,26
C_4989,6,2,3305,818,551,136,25
C_499,15,2,24778,4949,1652,330,20
C_4990,3,2,3340,1594,1113,531,48
C_4991,4,3,529,187,132,47,35
C_4992,1,3,1440,652,1440,652,45
C_4993,2,5,3018,1004,1509,502,33
C_4994,1,3,110,54,110,54,49
C_4995,1,3,960,311,960,311,32
C_4996,1,1,186,48,186,48,26
C_4997,6,1,25159,2297,4193,383,9
C_4998,7,2,54576,3722,7797,532,7
C_4999,1,3,960,311,960,311,32
C_5,4,3,3523,716,881,179,20
C_50,25,2,31592,4744,1264,190,15
C_500,14,2,15244,3437,1089,246,23
C_5000,2,5,665,223,333,112,34
C_5001,1,3,360,234,360,234,65
C_5002,2,2,900,668,450,334,74
C_5003,1,1,49,8,49,8,16
C_5004,14,2,18743,3217,1339,230,17
C_5005,1,2,300,181,300,181,60
C_5006,8,2,32902,6496,4113,812,20
C_5007,2,5,2552,802,1276,401,31
C_5008,2,3,1380,446,690,223,32
C_5009,2,2,859,222,430,111,26
C_501,2,5,683,118,342,59,17
C_5010,4,2,2245,696,561,174,31
C_5011,1,2,315,113,315,113,36
C_5012,1,3,2404,1091,2404,1091,45
C_5013,14,2,11759,1506,840,108,13
C_5014,4,1,32756,2520,8189,630,8
C_5015,2,5,1316,515,658,258,39
C_5016,10,3,3662,753,366,75,21
C_5017,1,3,450,267,450,267,59
C_5018,15,2,9116,1245,608,83,14
C_5019,1,3,315,144,315,144,46
C_502,4,5,2165,424,541,106,20
C_5020,1,2,1500,963,1500,963,64
C_5021,4,2,15777,3988,3944,997,25
C_5022,2,2,1050,402,525,201,38
C_5023,2,5,1110,550,555,275,50
C_5024,1,2,292,179,292,179,61
C_5025,1,2,542,332,542,332,61
C_5026,6,2,3666,701,611,117,19
C_5027,2,5,8880,482,4440,241,5
C_5028,2,3,4735,866,2368,433,18
C_5029,1,2,1800,957,1800,957,53
C_503,17,3,1121735,207357,65984,12197,18
C_5030,9,2,73448,4611,8161,512,6
C_5031,1,2,1323,326,1323,326,25
C_5032,3,2,4375,668,1458,223,15
C_5033,8,2,3809,962,476,120,25
C_5034,1,2,380,165,380,165,43
C_5035,11,2,24746,5311,2250,483,21
C_5036,8,2,12307,2464,1538,308,20
C_5037,1,3,72,35,72,35,48
C_5038,1,3,1260,822,1260,822,65
C_5039,2,3,1166,284,583,142,24
C_504,18,2,27474,4821,1526,268,18
C_5040,5,2,3328,915,666,183,27
C_5041,1,2,290,171,290,171,59
C_5042,3,3,1575,437,525,146,28
C_5043,1,1,21347,5813,21347,5813,27
C_5044,2,3,3129,1598,1565,799,51
C_5045,5,2,13088,2611,2618,522,20
C_5046,5,5,5327,1033,1065,207,19
C_5047,9,2,3991,473,443,53,12
C_5048,4,5,1061,261,265,65,25
C_5049,1,1,2600,120,2600,120,5
C_505,35,3,37099,7144,1060,204,19
C_5050,4,2,4243,1339,1061,335,32
C_5051,2,2,2674,473,1337,237,18
C_5052,2,2,1566,165,783,83,11
C_5053,6,3,3535,990,589,165,28
C_5054,1,3,2160,1419,2160,1419,66
C_5055,4,2,7316,962,1829,241,13
C_5056,5,2,8943,561,1789,112,6
C_5057,3,3,745,280,248,93,38
C_5058,1,3,360,121,360,121,34
C_5059,8,3,1533,471,192,59,31
C_506,12,3,7833,2580,653,215,33
C_5060,8,2,1464,218,183,27,15
C_5061,1,3,600,338,600,338,56
C_5062,1,2,364,172,364,172,47
C_5063,2,2,4225,513,2113,257,12
C_5064,4,3,606,149,152,37,25
C_5065,1,2,14100,1945,14100,1945,14
C_5066,7,2,8507,1144,1215,163,13
C_5067,8,2,15258,2215,1907,277,15
C_5068,9,1,12275,3925,1364,436,32
C_5069,1,2,38,24,38,24,65
C_507,1,3,2520,652,2520,652,26
C_5070,11,2,16573,1479,1507,134,9
C_5071,14,3,6333,1411,452,101,22
C_5072,2,5,3472,432,1736,216,12
C_5073,1,3,1534,942,1534,942,61
C_5074,3,2,459,161,153,54,35
C_5075,1,2,483,261,483,261,54
C_5076,10,2,8709,1022,871,102,12
C_5077,4,2,865,213,216,53,25
C_5078,6,2,5883,876,981,146,15
C_5079,1,2,2100,539,2100,539,26
C_508,22,2,8802,1196,400,54,14
C_5080,1,2,1050,270,1050,270,26
C_5081,5,2,1131,383,226,77,34
C_5082,2,5,1400,313,700,157,22
C_5083,4,2,477,121,119,30,25
C_5084,1,3,1260,824,1260,824,65
C_5085,9,2,8730,697,970,77,8
C_5086,5,5,1970,406,394,81,21
C_5087,2,3,1493,812,747,406,54
C_5088,1,2,2450,629,2450,629,26
C_5089,6,2,16216,4809,2703,802,30
C_509,14,2,8541,1524,610,109,18
C_5090,1,3,1320,774,1320,774,59
C_5091,1,2,900,533,900,533,59
C_5092,2,3,1566,709,783,355,45
C_5093,3,2,2670,301,890,100,11
C_5094,1,2,398,137,398,137,34
C_5095,1,2,900,494,900,494,55
C_5096,4,5,1751,537,438,134,31
C_5097,8,2,4576,984,572,123,22
C_5098,1,2,3221,1974,3221,1974,61
C_5099,8,2,5135,1107,642,138,22
C_51,32,2,55355,17365,1730,543,31
C_510,10,3,6815,2287,682,229,34
C_5100,2,5,278,39,139,20,14
C_5101,5,2,663,142,133,28,21
C_5102,5,2,2233,401,447,80,18
C_5103,2,5,165,47,83,24,29
C_5104,3,2,17534,2051,5845,684,12
C_5105,5,2,3037,302,607,60,10
C_5106,4,2,2337,391,584,98,17
C_5107,3,2,452,85,151,28,19
C_5108,1,1,1500,394,1500,394,26
C_5109,1,1,1500,394,1500,394,26
C_511,9,2,104548,27518,11616,3058,26
C_5111,2,5,1277,524,639,262,41
C_5112,1,3,122,41,122,41,34
C_5113,1,3,122,41,122,41,34
C_5114,2,2,7891,2285,3946,1143,29
C_5115,1,2,3720,823,3720,823,22
C_5116,1,3,3182,949,3182,949,30
C_5117,2,2,1808,210,904,105,12
C_5118,1,3,486,270,486,270,56
C_5119,5,3,588,189,118,38,32
C_512,3,3,2565,593,855,198,23
C_5120,2,3,708,348,354,174,49
C_5121,1,3,400,21,400,21,5
C_5122,1,3,190,78,190,78,41
C_5123,3,5,372,111,124,37,30
C_5124,6,5,1740,182,290,30,10
C_5125,2,3,2250,331,1125,166,15
C_5126,10,2,2572,936,257,94,36
C_5127,1,2,88,55,88,55,63
C_5128,2,2,282,25,141,13,9
C_5129,6,2,7906,2421,1318,404,31
C_513,7,5,4251,1045,607,149,25
C_5130,2,5,6137,963,3069,482,16
C_5131,3,2,724,128,241,43,18
C_5132,10,2,8442,2690,844,269,32
C_5133,1,2,700,56,700,56,8
C_5134,3,2,349,115,116,38,33
C_5135,15,2,30967,5370,2064,358,17
C_5136,3,2,6360,1099,2120,366,17
C_5137,13,2,4033,745,310,57,18
C_5138,2,2,325,13,163,7,4
C_5139,1,2,1302,185,1302,185,14
C_514,22,2,22067,2364,1003,107,11
C_5140,3,2,7205,1556,2402,519,22
C_5141,5,1,3225,441,645,88,14
C_5142,8,3,28576,11420,3572,1428,40
C_5143,1,2,770,165,770,165,21
C_5144,9,5,5582,798,620,89,14
C_5145,3,3,898,216,299,72,24
C_5146,9,2,7693,2361,855,262,31
C_5147,2,3,320,56,160,28,17
C_5148,1,2,5399,592,5399,592,11
C_5149,3,5,322,63,107,21,20
C_515,14,2,39305,5890,2808,421,15
C_5150,3,2,7205,1556,2402,519,22
C_5151,19,2,51912,7461,2732,393,14
C_5152,3,2,210,15,70,5,7
C_5153,10,3,15404,5802,1540,580,38
C_5154,6,2,1881,411,314,69,22
C_5155,1,2,420,255,420,255,61
C_5156,1,3,240,44,240,44,18
C_5157,1,2,348,75,348,75,22
C_5158,1,3,1440,674,1440,674,47
C_5159,1,3,366,190,366,190,52
C_516,6,2,2140,246,357,41,11
C_5160,1,3,800,379,800,379,47
C_5161,8,2,3448,235,431,29,7
C_5162,2,5,3413,1501,1707,751,44
C_5163,6,3,41953,8814,6992,1469,21
C_5164,5,3,8100,3716,1620,743,46
C_5165,3,2,1380,543,460,181,39
C_5166,1,2,357,116,357,116,32
C_5167,3,2,26415,7839,8805,2613,30
C_5168,8,2,15335,2279,1917,285,15
C_5169,2,5,392,50,196,25,13
C_517,37,2,124168,33527,3356,906,27
C_5170,5,3,3978,600,796,120,15
C_5171,5,2,7523,1202,1505,240,16
C_5172,2,5,2503,686,1252,343,27
C_5173,1,3,3507,2072,3507,2072,59
C_5174,12,2,23812,8394,1984,700,35
C_5175,1,2,70,20,70,20,29
C_5176,5,2,1492,239,298,48,16
C_5177,1,3,1901,812,1901,812,43
C_5178,1,2,236,29,236,29,12
C_5179,5,2,5986,1042,1197,208,17
C_518,6,2,4212,464,702,77,11
C_5180,2,5,5247,2689,2624,1345,51
C_5181,1,3,296,210,296,210,71
C_5182,1,2,380,6,380,6,2
C_5183,1,3,420,216,420,216,51
C_5184,3,2,490,132,163,44,27
C_5185,1,1,15248,4366,15248,4366,29
C_5186,1,2,6494,2665,6494,2665,41
C_5187,1,3,960,464,960,464,48
C_5188,1,3,210,70,210,70,33
C_5189,4,2,2295,274,574,69,12
C_519,11,2,5861,2010,533,183,34
C_5190,6,2,2163,525,361,88,24
C_5191,9,2,14182,2313,1576,257,16
C_5192,1,3,600,204,600,204,34
C_5193,5,1,221,76,44,15,34
C_5194,2,3,381,142,191,71,37
C_5195,3,3,3928,771,1309,257,20
C_5196,1,3,1296,870,1296,870,67
C_5197,9,2,1568,243,174,27,15
C_5198,3,2,854,161,285,54,19
C_5199,1,2,4380,432,4380,432,10
C_52,2,3,1830,735,915,368,40
C_520,27,3,35171,8773,1303,325,25
C_5200,3,5,3395,1022,1132,341,30
C_5201,4,3,3778,1127,945,282,30
C_5202,5,2,4144,518,829,104,12
C_5203,11,2,1910,463,174,42,24
C_5204,12,3,43186,16494,3599,1375,38
C_5205,1,1,49,10,49,10,21
C_5206,2,2,350,37,175,19,11
C_5207,1,3,4680,928,4680,928,20
C_5208,7,2,4917,1084,702,155,22
C_5209,2,2,3501,954,1751,477,27
C_521,13,3,4727,869,364,67,18
C_5210,3,3,290,110,97,37,38
C_5211,1,1,15248,4482,15248,4482,29
C_5212,2,1,16632,5182,8316,2591,31
C_5213,1,2,370,26,370,26,7
C_5214,2,5,1469,670,735,335,46
C_5215,7,2,11983,2288,1712,327,19
C_5216,1,3,1935,914,1935,914,47
C_5217,2,2,1847,156,924,78,8
C_5218,2,5,376,98,188,49,26
C_5219,3,2,888,345,296,115,39
C_522,42,3,45241,16107,1077,384,36
C_5220,1,3,504,284,504,284,56
C_5221,1,3,1959,973,1959,973,50
C_5222,3,2,5088,432,1696,144,8
C_5223,1,3,1344,407,1344,407,30
C_5224,3,3,447,151,149,50,34
C_5225,6,3,1266,348,211,58,27
C_5226,1,3,510,178,510,178,35
C_5227,2,2,1080,176,540,88,16
C_5228,1,3,3272,1050,3272,1050,32
C_5229,3,2,94465,6579,31488,2193,7
C_523,39,3,290936,62349,7460,1599,21
C_5230,1,3,13800,8071,13800,8071,58
C_5231,1,3,126,51,126,51,40
C_5232,1,3,690,241,690,241,35
C_5233,2,2,4488,1127,2244,564,25
C_5234,8,2,11163,1574,1395,197,14
C_5235,1,2,1560,357,1560,357,23
C_5236,2,2,1980,225,990,113,11
C_5237,3,5,2940,533,980,178,18
C_5238,1,1,1920,708,1920,708,37
C_5239,1,2,316,22,316,22,7
C_524,34,2,55469,4974,1631,146,9
C_5240,2,5,1350,166,675,83,12
C_5241,8,2,3193,709,399,89,22
C_5242,1,3,180,52,180,52,29
C_5243,8,2,6309,505,789,63,8
C_5244,1,3,2340,1206,2340,1206,52
C_5245,11,2,2944,1092,268,99,37
C_5246,2,3,440,136,220,68,31
C_5247,2,5,570,115,285,58,20
C_5248,12,2,21330,2014,1778,168,9
C_5249,1,3,450,271,450,271,60
C_525,19,2,10515,2978,553,157,28
C_5250,2,5,2620,578,1310,289,22
C_5251,12,2,15387,1922,1282,160,12
C_5252,1,3,798,389,798,389,49
C_5253,3,2,446,174,149,58,39
C_5254,17,2,15086,2801,887,165,19
C_5255,2,2,384,34,192,17,9
C_5256,5,2,1245,17,249,3,1
C_5257,1,3,300,83,300,83,28
C_5258,7,2,2561,971,366,139,38
C_5259,7,3,4777,1441,682,206,30
C_526,4,3,13331,2037,3333,509,15
C_5260,2,2,825,73,413,37,9
C_5261,1,2,336,139,336,139,41
C_5262,10,2,4257,544,426,54,13
C_5263,1,3,911,448,911,448,49
C_5264,3,2,5054,2297,1685,766,45
C_5265,1,2,1063,17,1063,17,2
C_5266,3,2,2689,393,896,131,15
C_5267,2,3,3160,375,1580,188,12
C_5268,1,2,385,5,385,5,1
C_5269,3,3,93897,16465,31299,5488,18
C_527,2,5,374,58,187,29,16
C_5270,2,5,1150,352,575,176,31
C_5271,4,2,880,100,220,25,11
C_5272,2,2,672,69,336,35,10
C_5273,1,3,360,126,360,126,35
C_5274,1,3,2310,811,2310,811,35
C_5275,5,3,11815,4452,2363,890,38
C_5276,2,5,1842,914,921,457,50
C_5277,2,5,1842,914,921,457,50
C_5278,1,3,800,58,800,58,7
C_5279,12,2,8403,1292,700,108,15
C_528,16,2,122546,22559,7659,1410,18
C_5280,1,2,75,1,75,1,2
C_5281,1,3,300,164,300,164,55
C_5282,2,2,525,59,263,30,11
C_5283,5,3,3478,1309,696,262,38
C_5284,4,2,1857,172,464,43,9
C_5285,15,2,80333,9877,5356,658,12
C_5286,5,2,989,284,198,57,29
C_5287,3,2,955,409,318,136,43
C_5288,3,2,955,409,318,136,43
C_5289,1,2,1260,162,1260,162,13
C_529,47,2,83678,13591,1780,289,16
C_5290,6,2,3840,626,640,104,16
C_5291,2,2,248,106,124,53,43
C_5292,1,2,1102,432,1102,432,39
C_5293,2,5,4200,1201,2100,601,29
C_5294,3,2,8897,631,2966,210,7
C_5295,7,2,3025,427,432,61,14
C_5296,1,1,2058,219,2058,219,11
C_5297,1,2,1980,172,1980,172,9
C_5298,1,3,5100,1424,5100,1424,28
C_5299,1,3,1320,328,1320,328,25
C_53,1,1,252,120,252,120,48
C_530,39,3,94231,25910,2416,664,27
C_5300,1,3,440,109,440,109,25
C_5301,7,2,3216,686,459,98,21
C_5302,9,2,1823,537,203,60,29
C_5303,2,5,1599,708,800,354,44
C_5304,1,2,300,146,300,146,49
C_5305,1,3,780,218,780,218,28
C_5306,1,2,918,132,918,132,14
C_5307,2,3,588,111,294,56,19
C_5308,1,3,855,405,855,405,47
C_5309,1,2,346,29,346,29,8
C_531,2,5,975,251,488,126,26
C_5310,1,1,462,49,462,49,11
C_5311,1,2,473,237,473,237,50
C_5312,1,3,240,161,240,161,67
C_5313,2,2,348,33,174,17,9
C_5314,4,2,2160,760,540,190,35
C_5315,6,2,670,148,112,25,22
C_5316,12,2,12838,1462,1070,122,11
C_5317,1,2,490,223,490,223,46
C_5318,3,2,1980,305,660,102,15
C_5319,1,3,2138,1678,2138,1678,78
C_532,2,5,564,15,282,8,3
C_5320,4,5,3525,238,881,60,7
C_5321,2,5,1680,469,840,235,28
C_5322,2,2,861,228,431,114,26
C_5323,9,2,1738,333,193,37,19
C_5324,1,2,3000,965,3000,965,32
C_5325,2,5,5977,3042,2989,1521,51
C_5326,1,2,130,27,130,27,21
C_5327,1,3,1062,317,1062,317,30
C_5328,9,2,7575,536,842,60,7
C_5329,5,2,2849,410,570,82,14
C_533,19,2,25763,3814,1356,201,15
C_5330,2,3,640,178,320,89,28
C_5331,2,2,488,43,244,22,9
C_5332,3,2,420,48,140,16,11
C_5333,1,2,810,79,810,79,10
C_5334,1,3,4800,2913,4800,2913,61
C_5335,9,2,5715,209,635,23,4
C_5336,1,2,280,155,280,155,55
C_5337,9,5,18947,4320,2105,480,23
C_5338,4,3,1476,464,369,116,31
C_5339,1,2,450,268,450,268,60
C_534,13,2,53114,5897,4086,454,11
C_5340,1,1,76,1,76,1,1
C_5341,3,2,210,19,70,6,9
C_5342,1,3,930,335,930,335,36
C_5343,1,2,235,102,235,102,43
C_5344,1,1,678,40,678,40,6
C_5345,10,3,5735,1358,574,136,24
C_5346,3,2,9604,4119,3201,1373,43
C_5347,2,5,520,186,260,93,36
C_5348,1,2,19445,1702,19445,1702,9
C_5349,2,5,1921,823,961,412,43
C_535,3,2,55945,8962,18648,2987,16
C_5350,1,3,360,128,360,128,36
C_5351,1,3,2490,1312,2490,1312,53
C_5352,9,2,4273,1074,475,119,25
C_5353,2,5,1510,529,755,265,35
C_5354,4,2,479,71,120,18,15
C_5355,2,5,4859,461,2430,231,9
C_5356,4,2,437,81,109,20,19
C_5357,2,2,606,121,303,61,20
C_5358,5,2,2674,288,535,58,11
C_5359,1,3,402,221,402,221,55
C_536,6,2,2140,422,357,70,20
C_5360,7,2,4084,549,583,78,13
C_5361,1,2,304,97,304,97,32
C_5362,4,3,4600,1293,1150,323,28
C_5363,1,2,1080,573,1080,573,53
C_5364,2,5,2538,954,1269,477,38
C_5365,2,2,202,40,101,20,20
C_5366,2,5,185,25,93,13,14
C_5367,5,2,3499,562,700,112,16
C_5368,11,2,4757,1028,432,93,22
C_5369,2,2,404,80,202,40,20
C_537,1,3,9402,2406,9402,2406,26
C_5370,2,5,5100,1396,2550,698,27
C_5371,1,2,128,35,128,35,28
C_5372,1,3,2113,1043,2113,1043,49
C_5373,1,3,1680,665,1680,665,40
C_5374,6,2,2203,261,367,44,12
C_5375,3,3,854,191,285,64,22
C_5376,1,3,900,317,900,317,35
C_5377,9,3,9419,3631,1047,403,39
C_5378,1,3,420,223,420,223,53
C_5379,2,3,450,115,225,58,26
C_538,5,5,1085,226,217,45,21
C_5380,4,3,406,105,102,26,26
C_5381,9,2,1478,392,164,44,27
C_5382,6,3,5849,941,975,157,16
C_5383,1,2,27346,6265,27346,6265,23
C_5384,1,3,600,168,600,168,28
C_5385,1,3,483,239,483,239,49
C_5386,1,3,435,215,435,215,49
C_5387,1,3,1084,373,1084,373,34
C_5388,1,3,1159,572,1159,572,49
C_5389,20,2,6551,1734,328,87,26
C_539,34,2,94199,18200,2771,535,19
C_5390,1,2,828,282,828,282,34
C_5391,1,3,840,302,840,302,36
C_5392,3,2,5737,1044,1912,348,18
C_5393,1,3,828,405,828,405,49
C_5394,1,3,900,324,900,324,36
C_5395,3,2,220,46,73,15,21
C_5396,2,4,1362,515,681,258,38
C_5397,1,2,130,30,130,30,23
C_5398,1,2,1331,287,1331,287,22
C_5399,1,4,840,371,840,371,44
C_54,6,2,6738,2583,1123,431,38
C_540,18,2,13250,1915,736,106,14
C_5400,2,3,5425,587,2713,294,11
C_5401,6,3,3437,827,573,138,24
C_5402,2,5,1202,78,601,39,6
C_5403,2,2,4575,195,2288,98,4
C_5404,1,3,357,176,357,176,49
C_5405,4,2,1423,216,356,54,15
C_5406,1,2,96,14,96,14,15
C_5407,1,2,200,72,200,72,36
C_5408,1,3,600,171,600,171,28
C_5409,6,2,6238,1696,1040,283,27
C_541,15,2,10786,923,719,62,9
C_5410,1,2,77,35,77,35,45
C_5411,7,2,4882,802,697,115,16
C_5412,1,3,360,117,360,117,32
C_5413,1,2,2450,159,2450,159,6
C_5414,1,2,3798,564,3798,564,15
C_5415,1,3,984,508,984,508,52
C_5416,1,2,748,175,748,175,23
C_5417,1,3,285,141,285,141,49
C_5418,3,2,1764,157,588,52,9
C_5419,1,3,966,477,966,477,49
C_542,8,2,9801,1365,1225,171,14
C_5420,1,3,506,250,506,250,49
C_5421,1,3,863,426,863,426,49
C_5422,1,3,840,231,840,231,27
C_5423,2,5,295,42,148,21,14
C_5424,1,2,4680,237,4680,237,5
C_5425,1,3,228,151,228,151,66
C_5426,8,3,4284,716,536,90,17
C_5427,1,2,1100,511,1100,511,46
C_5428,1,4,1470,632,1470,632,43
C_5429,5,3,1005,408,201,82,41
C_543,2,5,8448,1478,4224,739,17
C_5430,2,3,349,209,175,105,60
C_5431,2,5,3371,1955,1686,978,58
C_5432,1,3,360,150,360,150,42
C_5433,2,3,1881,1356,941,678,72
C_5434,2,3,1881,1356,941,678,72
C_5435,1,3,2442,1148,2442,1148,47
C_5436,1,3,600,293,600,293,49
C_5437,1,3,1800,982,1800,982,55
C_5438,2,2,2945,16,1473,8,1
C_5439,2,2,81,13,41,7,16
C_544,10,5,5134,796,513,80,15
C_5440,2,5,155,51,78,26,33
C_5441,2,2,3635,195,1818,98,5
C_5442,3,3,920,449,307,150,49
C_5443,1,3,270,92,270,92,34
C_5444,2,2,180,18,90,9,10
C_5445,2,5,124,57,62,29,46
C_5446,1,2,80,12,80,12,15
C_5447,1,3,77,33,77,33,43
C_5448,3,3,1976,811,659,270,41
C_5449,2,5,559,252,280,126,45
C_545,4,5,3385,386,846,97,11
C_5450,1,3,450,212,450,212,47
C_5451,1,2,380,0,380,0,0
C_5452,3,5,2786,305,929,102,11
C_5453,3,3,2650,877,883,292,33
C_5454,5,2,1144,148,229,30,13
C_5455,2,5,190,36,95,18,19
C_5456,3,3,655,186,218,62,28
C_5457,2,5,334,157,167,79,47
C_5458,12,3,15841,3801,1320,317,24
C_5459,2,5,2838,217,1419,109,8
C_546,19,2,63030,7427,3317,391,12
C_5460,6,2,5466,695,911,116,13
C_5461,2,5,190,32,95,16,17
C_5462,1,2,150,89,150,89,59
C_5463,2,3,9115,4024,4558,2012,44
C_5464,1,3,360,106,360,106,29
C_5465,2,5,938,459,469,230,49
C_5466,3,3,263,49,88,16,19
C_5467,1,2,1564,367,1564,367,23
C_5468,3,2,2130,348,710,116,16
C_5469,1,3,3300,967,3300,967,29
C_547,3,3,962,534,321,178,56
C_5470,1,3,300,157,300,157,52
C_5471,1,2,1549,823,1549,823,53
C_5472,1,1,190,25,190,25,13
C_5473,2,2,1390,234,695,117,17
C_5474,3,2,2032,164,677,55,8
C_5475,3,3,181,52,60,17,29
C_5476,1,3,920,99,920,99,11
C_5477,1,2,3089,454,3089,454,15
C_5478,9,2,9270,1233,1030,137,13
C_5479,1,2,540,322,540,322,60
C_548,3,3,962,534,321,178,56
C_5480,1,1,361,2,361,2,1
C_5481,4,3,2751,583,688,146,21
C_5482,3,3,1631,286,544,95,18
C_5483,6,2,2355,581,393,97,25
C_5484,1,3,3623,846,3623,846,23
C_5485,1,2,210,126,210,126,60
C_5486,3,3,4948,1362,1649,454,28
C_5487,7,2,10624,3035,1518,434,29
C_5488,1,3,570,163,570,163,29
C_5489,2,3,4512,2712,2256,1356,60
C_549,4,2,19102,2750,4776,688,14
C_5490,2,3,1023,511,512,256,50
C_5492,1,3,720,350,720,350,49
C_5493,1,2,98,5,98,5,5
C_5494,1,3,300,158,300,158,53
C_5495,2,2,2616,709,1308,355,27
C_5496,1,2,5435,1408,5435,1408,26
C_5497,1,3,593,293,593,293,49
C_5498,1,4,212,95,212,95,45
C_5499,2,2,540,86,270,43,16
C_55,21,2,18526,3255,882,155,18
C_550,4,3,2002,275,501,69,14
C_5500,2,5,296,86,148,43,29
C_5501,12,2,4309,821,359,68,19
C_5502,2,5,2365,1018,1183,509,43
C_5503,1,2,2400,1364,2400,1364,57
C_5504,1,2,93,10,93,10,11
C_5505,2,5,2200,445,1100,223,20
C_5506,1,2,4553,1087,4553,1087,24
C_5507,1,3,900,334,900,334,37
C_5508,1,2,40,10,40,10,26
C_5509,1,2,885,9,885,9,1
C_551,27,2,205375,18992,7606,703,9
C_5510,1,2,1064,73,1064,73,7
C_5511,1,2,822,213,822,213,26
C_5512,3,5,1380,95,460,32,7
C_5513,2,5,313,116,157,58,37
C_5514,1,3,2160,707,2160,707,33
C_5515,6,2,25499,3814,4250,636,15
C_5516,6,2,1542,402,257,67,26
C_5517,3,5,2713,1285,904,428,47
C_5518,1,3,610,212,610,212,35
C_5519,1,2,630,108,630,108,17
C_552,36,3,43481,12238,1208,340,28
C_5520,1,3,1134,390,1134,390,34
C_5521,1,3,2460,809,2460,809,33
C_5522,1,2,630,159,630,159,25
C_5523,2,5,1067,400,534,200,37
C_5524,1,3,1550,446,1550,446,29
C_5525,2,2,340,26,170,13,8
C_5526,1,3,270,118,270,118,44
C_5527,3,3,589,131,196,44,22
C_5528,2,5,2090,332,1045,166,16
C_5529,1,3,1056,347,1056,347,33
C_553,2,1,207133,39114,103567,19557,19
C_5530,1,2,180,46,180,46,26
C_5531,2,2,174,17,87,9,9
C_5532,1,3,525,335,525,335,64
C_5533,6,2,820,304,137,51,37
C_5534,3,2,225,107,75,36,47
C_5535,2,3,1760,374,880,187,21
C_5536,1,3,480,141,480,141,29
C_5537,1,2,1120,655,1120,655,59
C_5538,1,3,192,70,192,70,36
C_5539,1,3,1410,496,1410,496,35
C_554,15,2,12845,2162,856,144,17
C_5540,10,2,3783,777,378,78,21
C_5541,1,2,219,109,219,109,50
C_5542,1,3,4380,1103,4380,1103,25
C_5543,1,3,180,63,180,63,35
C_5544,3,3,771,171,257,57,22
C_5545,1,3,900,356,900,356,40
C_5546,1,3,173,63,173,63,36
C_5547,1,2,608,161,608,161,27
C_5548,1,3,550,200,550,200,36
C_5549,1,3,300,76,300,76,25
C_555,19,2,32682,6452,1720,340,20
C_5550,2,5,1069,119,535,60,11
C_5551,1,3,1785,193,1785,193,11
C_5552,3,2,630,175,210,58,28
C_5553,5,3,13028,4119,2606,824,32
C_5554,4,2,2259,297,565,74,13
C_5555,3,2,879,145,293,48,16
C_5556,5,2,6551,186,1310,37,3
C_5557,3,5,3839,264,1280,88,7
C_5558,1,3,1200,349,1200,349,29
C_5559,5,2,5603,395,1121,79,7
C_556,17,5,4324,643,254,38,15
C_5560,2,5,834,90,417,45,11
C_5561,8,2,10760,875,1345,109,8
C_5562,1,3,1800,714,1800,714,40
C_5563,1,3,669,273,669,273,41
C_5564,2,5,169,31,85,16,19
C_5565,3,2,4350,670,1450,223,15
C_5566,1,3,600,186,600,186,31
C_5567,1,2,1102,187,1102,187,17
C_5568,1,2,80,29,80,29,36
C_5569,2,5,2225,94,1113,47,4
C_557,26,3,26860,6168,1033,237,23
C_5570,1,3,1359,554,1359,554,41
C_5571,2,5,4636,694,2318,347,15
C_5572,1,3,720,351,720,351,49
C_5573,1,2,4797,49,4797,49,1
C_5574,1,2,750,7,750,7,1
C_5575,1,3,352,128,352,128,36
C_5576,1,2,1232,719,1232,719,58
C_5577,1,2,490,123,490,123,25
C_5578,2,5,206,92,103,46,45
C_5579,1,2,4551,1020,4551,1020,22
C_558,2,2,8518,1898,4259,949,22
C_5580,1,3,1500,464,1500,464,31
C_5581,1,2,540,256,540,256,47
C_5582,1,2,660,217,660,217,33
C_5583,4,2,6064,455,1516,114,7
C_5584,5,2,5944,380,1189,76,6
C_5585,1,4,1260,524,1260,524,42
C_5586,1,2,171,44,171,44,26
C_5587,1,2,171,44,171,44,26
C_5588,1,2,171,44,171,44,26
C_5589,1,2,171,44,171,44,26
C_559,14,2,20705,3321,1479,237,16
C_5590,1,2,171,44,171,44,26
