#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_4934,1,2,1508,213,1508,213,14
C_4935,4,2,1742,570,435,142,33
C_4936,1,3,85,40,85,40,47
C_4937,4,2,2010,696,502,174,35
C_4938,5,2,2200,311,440,62,14
C_4939,19,4,3167,963,167,51,30
C_494,83,4,112736,18709,1358,225,17
C_4940,8,2,2833,956,354,119,34
C_4941,1,2,384,248,384,248,65
C_4942,4,2,8028,2601,2007,650,32
C_4943,2,2,1500,677,750,339,45
C_4944,2,4,1300,245,650,123,19
C_4945,4,2,866,320,216,80,37
C_4946,2,2,488,131,244,66,27
C_4947,2,2,1140,651,570,326,57
C_4948,7,2,35817,9099,5117,1300,25
C_4949,3,2,717,388,239,129,54
C_495,25,4,8766,1446,351,58,16
C_4950,11,2,7274,3154,661,287,43
C_4951,23,2,43097,7935,1874,345,18
C_4952,2,1,15248,4144,7624,2072,27
C_4953,3,1,3540,169,1180,56,5
C_4954,50,4,7406,1570,148,31,21
C_4955,2,2,720,250,360,125,35
C_4956,2,4,1272,286,636,143,22
C_4957,3,2,1520,446,507,149,29
C_4958,3,2,1461,489,487,163,33
C_4959,4,2,1629,553,407,138,34
C_496,91,4,50643,15778,557,173,31
C_4960,2,2,6086,1221,3043,610,20
C_4961,26,4,2482,525,95,20,21
C_4962,1,1,3050,826,3050,826,27
C_4963,1,2,1802,663,1802,663,37
C_4964,28,4,2798,887,100,32,32
C_4965,22,4,1768,437,80,20,25
C_4966,5,2,4188,1079,838,216,26
C_4967,4,2,2148,827,537,207,39
C_4968,25,4,9393,4015,376,161,43
C_4969,2,2,4953,595,2476,297,12
C_497,31,2,8297,1413,268,46,17
C_4970,3,2,44625,3572,14875,1191,8
C_4971,12,4,9244,1267,770,106,14
C_4972,12,4,4704,869,392,72,18
C_4973,8,2,22910,3111,2864,389,14
C_4974,3,2,1445,378,482,126,26
C_4975,2,4,335,44,168,22,13
C_4976,1,2,270,123,270,123,46
C_4977,1,2,100,54,100,54,54
C_4978,1,2,970,90,970,90,9
C_4979,3,2,4088,598,1363,199,15
C_498,3,2,3674,496,1225,165,13
C_4980,1,2,2063,248,2063,248,12
C_4981,5,4,3717,562,743,112,15
C_4982,1,2,240,76,240,76,32
C_4983,1,2,1200,459,1200,459,38
C_4984,3,4,273,62,91,21,23
C_4985,3,4,273,62,91,21,23
C_4986,1,2,53,31,53,31,59
C_4987,1,2,525,109,525,109,21
C_4988,5,4,5017,1311,1003,262,26
C_4989,6,2,3305,818,551,136,25
C_499,22,4,24778,4949,1126,225,20
C_4990,8,2,3340,1594,418,199,48
C_4991,4,2,529,187,132,47,35
C_4992,2,2,1440,652,720,326,45
C_4993,2,2,3018,1004,1509,502,33
C_4994,1,2,110,54,110,54,49
C_4995,1,2,960,311,960,311,32
C_4996,1,1,186,48,186,48,26
C_4997,7,4,25159,2297,3594,328,9
C_4998,10,4,54576,3722,5458,372,7
C_4999,1,2,960,311,960,311,32
C_5,10,2,3523,716,352,72,20
C_50,36,4,31592,4744,878,132,15
C_500,17,4,15244,3437,897,202,23
C_5000,2,2,665,223,333,112,34
C_5001,1,2,360,234,360,234,65
C_5002,2,2,900,668,450,334,74
C_5003,1,2,49,8,49,8,16
C_5004,17,4,18743,3217,1103,189,17
C_5005,1,2,300,181,300,181,60
C_5006,8,4,32902,6496,4113,812,20
C_5007,3,2,2552,802,851,267,31
C_5008,2,2,1380,446,690,223,32
C_5009,3,2,859,222,286,74,26
C_501,4,4,683,118,171,30,17
C_5010,5,2,2245,696,449,139,31
C_5011,1,2,315,113,315,113,36
C_5012,2,2,2404,1091,1202,545,45
C_5013,29,2,11759,1506,405,52,13
C_5014,8,4,32756,2520,4095,315,8
C_5015,2,4,1316,515,658,257,39
C_5016,16,2,3662,753,229,47,21
C_5017,1,2,450,267,450,267,59
C_5018,27,2,9116,1245,338,46,14
C_5019,1,2,315,144,315,144,46
C_502,4,4,2165,424,541,106,20
C_5020,1,2,1500,963,1500,963,64
C_5021,6,4,15777,3988,2629,665,25
C_5022,2,2,1050,402,525,201,38
C_5023,2,2,1110,550,555,275,50
C_5024,2,2,292,179,146,89,61
C_5025,2,2,542,332,271,166,61
C_5026,10,2,3666,701,367,70,19
C_5027,3,4,8880,482,2960,161,5
C_5028,2,2,4735,866,2368,433,18
C_5029,3,2,1800,957,600,319,53
C_503,99,4,1121735,207357,11331,2095,18
C_5030,18,2,73448,4611,4080,256,6
C_5031,1,2,1323,326,1323,326,25
C_5032,3,4,4375,668,1458,223,15
C_5033,9,2,3809,962,423,107,25
C_5034,1,2,380,165,380,165,43
C_5035,24,4,24746,5311,1031,221,21
C_5036,15,4,12307,2464,820,164,20
C_5037,1,2,72,35,72,35,48
C_5038,1,2,1260,822,1260,822,65
C_5039,2,2,1166,284,583,142,24
C_504,30,4,27474,4821,916,161,18
C_5040,5,2,3328,915,666,183,27
C_5041,1,2,290,171,290,171,59
C_5042,4,2,1575,437,394,109,28
C_5043,1,1,21347,5813,21347,5813,27
C_5044,4,2,3129,1598,782,400,51
C_5045,5,4,13088,2611,2618,522,20
C_5046,5,4,5327,1033,1065,207,19
C_5047,10,4,3991,473,399,47,12
C_5048,4,2,1061,261,265,65,25
C_5049,1,1,2600,120,2600,120,5
C_505,100,4,37099,7144,371,71,19
C_5050,5,4,4243,1339,849,268,32
C_5051,4,2,2674,473,668,118,18
C_5052,4,2,1566,165,392,41,11
C_5053,6,4,3535,990,589,165,28
C_5054,7,2,2160,1419,309,203,66
C_5055,4,2,7316,962,1829,240,13
C_5056,5,2,8943,561,1789,112,6
C_5057,3,2,745,280,248,93,38
C_5058,1,2,360,121,360,121,34
C_5059,11,2,1533,471,139,43,31
C_506,21,2,7833,2580,373,123,33
C_5060,10,4,1464,218,146,22,15
C_5061,1,2,600,338,600,338,56
C_5062,1,2,364,172,364,172,47
C_5063,4,2,4225,513,1056,128,12
C_5064,5,2,606,149,121,30,25
C_5065,1,2,14100,1945,14100,1945,14
C_5066,8,2,8507,1144,1063,143,13
C_5067,13,2,15258,2215,1174,170,15
C_5068,10,4,12275,3925,1228,392,32
C_5069,1,2,38,24,38,24,65
C_507,2,2,2520,652,1260,326,26
C_5070,19,4,16573,1479,872,78,9
C_5071,17,4,6333,1411,373,83,22
C_5072,3,2,3472,432,1157,144,12
C_5073,2,2,1534,942,767,471,61
C_5074,3,2,459,161,153,54,35
C_5075,2,2,483,261,242,130,54
C_5076,16,2,8709,1022,544,64,12
C_5077,4,2,865,213,216,53,25
C_5078,9,2,5883,876,654,97,15
C_5079,1,2,2100,539,2100,539,26
C_508,35,4,8802,1196,251,34,14
C_5080,1,2,1050,270,1050,270,26
C_5081,8,2,1131,383,141,48,34
C_5082,10,2,1400,313,140,31,22
C_5083,4,2,477,121,119,30,25
C_5084,1,2,1260,824,1260,824,65
C_5085,15,4,8730,697,582,46,8
C_5086,8,4,1970,406,246,51,21
C_5087,3,2,1493,812,498,271,54
C_5088,1,2,2450,629,2450,629,26
C_5089,7,4,16216,4809,2317,687,30
C_509,27,4,8541,1524,316,56,18
C_5090,2,2,1320,774,660,387,59
C_5091,3,2,900,533,300,178,59
C_5092,3,2,1566,709,522,236,45
C_5093,3,2,2670,301,890,100,11
C_5094,1,2,398,137,398,137,34
C_5095,2,2,900,494,450,247,55
C_5096,6,4,1751,537,292,89,31
C_5097,10,2,4576,984,458,98,22
C_5098,13,2,3221,1974,248,152,61
C_5099,9,2,5135,1107,571,123,22
C_51,91,4,55355,17365,608,191,31
C_510,16,2,6815,2287,426,143,34
C_5100,4,2,278,39,69,10,14
C_5101,5,2,663,142,133,28,21
C_5102,5,2,2233,401,447,80,18
C_5103,3,4,165,47,55,16,29
C_5104,8,4,17534,2051,2192,256,12
C_5105,5,2,3037,302,607,60,10
C_5106,11,2,2337,391,212,36,17
C_5107,3,2,452,85,151,28,19
C_5108,1,2,1500,394,1500,394,26
C_5109,1,2,1500,394,1500,394,26
C_511,19,4,104548,27518,5503,1448,26
C_5111,3,2,1277,524,426,175,41
C_5112,1,2,122,41,122,41,34
C_5113,1,2,122,41,122,41,34
C_5114,3,4,7891,2285,2630,762,29
C_5115,1,2,3720,823,3720,823,22
C_5116,1,2,3182,949,3182,949,30
C_5117,4,2,1808,210,452,53,12
C_5118,1,2,486,270,486,270,56
C_5119,5,4,588,189,118,38,32
C_512,3,2,2565,593,855,198,23
C_5120,2,2,708,348,354,174,49
C_5121,1,2,400,21,400,21,5
C_5122,1,2,190,78,190,78,41
C_5123,3,4,372,111,124,37,30
C_5124,6,2,1740,182,290,30,10
C_5125,4,2,2250,331,563,83,15
C_5126,12,4,2572,936,214,78,36
C_5127,1,2,88,55,88,55,63
C_5128,2,2,282,25,141,12,9
C_5129,6,4,7906,2421,1318,403,31
C_513,10,4,4251,1045,425,104,25
C_5130,4,2,6137,963,1534,241,16
C_5131,3,2,724,128,241,43,18
C_5132,14,2,8442,2690,603,192,32
C_5133,1,2,700,56,700,56,8
C_5134,3,2,349,115,116,38,33
C_5135,23,4,30967,5370,1346,233,17
C_5136,3,2,6360,1099,2120,366,17
C_5137,14,2,4033,745,288,53,18
C_5138,4,2,325,13,81,3,4
C_5139,1,2,1302,185,1302,185,14
C_514,43,4,22067,2364,513,55,11
C_5140,3,2,7205,1556,2402,519,22
C_5141,5,4,3225,441,645,88,14
C_5142,21,2,28576,11420,1361,544,40
C_5143,1,2,770,165,770,165,21
C_5144,9,4,5582,798,620,89,14
C_5145,3,4,898,216,299,72,24
C_5146,16,2,7693,2361,481,148,31
C_5147,2,2,320,56,160,28,17
C_5148,3,2,5399,592,1800,197,11
C_5149,3,4,322,63,107,21,20
C_515,24,4,39305,5890,1638,245,15
C_5150,3,2,7205,1556,2402,519,22
C_5151,31,4,51912,7461,1675,241,14
C_5152,3,2,210,15,70,5,7
C_5153,12,4,15404,5802,1284,484,38
C_5154,6,4,1881,411,313,68,22
C_5155,1,2,420,255,420,255,61
C_5156,1,2,240,44,240,44,18
C_5157,1,2,348,75,348,75,22
C_5158,2,2,1440,674,720,337,47
C_5159,1,2,366,190,366,190,52
C_516,7,2,2140,246,306,35,11
C_5160,1,2,800,379,800,379,47
C_5161,8,2,3448,235,431,29,7
C_5162,2,4,3413,1501,1706,750,44
C_5163,8,4,41953,8814,5244,1102,21
C_5164,6,4,8100,3716,1350,619,46
C_5165,3,2,1380,543,460,181,39
C_5166,1,2,357,116,357,116,32
C_5167,6,2,26415,7839,4403,1306,30
C_5168,11,2,15335,2279,1394,207,15
C_5169,4,4,392,50,98,13,13
C_517,89,4,124168,33527,1395,377,27
C_5170,5,2,3978,600,796,120,15
C_5171,6,2,7523,1202,1254,200,16
C_5172,3,2,2503,686,834,229,27
C_5173,2,2,3507,2072,1754,1036,59
C_5174,14,4,23812,8394,1701,600,35
C_5175,1,2,70,20,70,20,29
C_5176,5,2,1492,239,298,48,16
C_5177,5,2,1901,812,380,162,43
C_5178,1,2,236,29,236,29,12
C_5179,5,2,5986,1042,1197,208,17
C_518,13,4,4212,464,324,36,11
C_5180,2,4,5247,2689,2623,1345,51
C_5181,1,2,296,210,296,210,71
C_5182,1,2,380,6,380,6,2
C_5183,2,2,420,216,210,108,51
C_5184,3,2,490,132,163,44,27
C_5185,1,1,15248,4366,15248,4366,29
C_5186,6,2,6494,2665,1082,444,41
C_5187,1,2,960,464,960,464,48
C_5188,1,2,210,70,210,70,33
C_5189,4,2,2295,274,574,68,12
C_519,16,4,5861,2010,366,126,34
C_5190,8,4,2163,525,270,66,24
C_5191,22,2,14182,2313,645,105,16
C_5192,1,2,600,204,600,204,34
C_5193,6,4,221,76,37,13,34
C_5194,2,2,381,142,191,71,37
C_5195,4,2,3928,771,982,193,20
C_5196,4,2,1296,870,324,217,67
C_5197,10,2,1568,243,157,24,15
C_5198,7,2,854,161,122,23,19
C_5199,1,2,4380,432,4380,432,10
C_52,2,2,1830,735,915,367,40
C_520,78,4,35171,8773,451,112,25
C_5200,3,4,3395,1022,1132,341,30
C_5201,6,2,3778,1127,630,188,30
C_5202,6,4,4144,518,691,86,12
C_5203,12,2,1910,463,159,39,24
C_5204,19,2,43186,16494,2273,868,38
C_5205,1,1,49,10,49,10,21
C_5206,2,2,350,37,175,19,11
C_5207,1,2,4680,928,4680,928,20
C_5208,7,2,4917,1084,702,155,22
C_5209,2,2,3501,954,1751,477,27
C_521,22,2,4727,869,215,39,18
C_5210,3,2,290,110,97,37,38
C_5211,1,1,15248,4482,15248,4482,29
C_5212,3,4,16632,5182,5544,1727,31
C_5213,1,2,370,26,370,26,7
C_5214,8,2,1469,670,184,84,46
C_5215,7,2,11983,2288,1712,327,19
C_5216,4,2,1935,914,484,229,47
C_5217,2,2,1847,156,924,78,8
C_5218,2,2,376,98,188,49,26
C_5219,4,2,888,345,222,86,39
C_522,66,4,45241,16107,685,244,36
C_5220,1,2,504,284,504,284,56
C_5221,3,2,1959,973,653,324,50
C_5222,9,2,5088,432,565,48,8
C_5223,1,2,1344,407,1344,407,30
C_5224,3,2,447,151,149,50,34
C_5225,6,2,1266,348,211,58,27
C_5226,1,2,510,178,510,178,35
C_5227,4,2,1080,176,270,44,16
C_5228,4,2,3272,1050,818,263,32
C_5229,3,2,94465,6579,31488,2193,7
C_523,143,4,290936,62349,2035,436,21
C_5230,16,2,13800,8071,863,504,58
C_5231,1,2,126,51,126,51,40
C_5232,2,2,690,241,345,121,35
C_5233,2,2,4488,1127,2244,563,25
C_5234,13,2,11163,1574,859,121,14
C_5235,1,2,1560,357,1560,357,23
C_5236,2,2,1980,225,990,112,11
C_5237,8,4,2940,533,368,67,18
C_5238,1,1,1920,708,1920,708,37
C_5239,1,2,316,22,316,22,7
C_524,49,4,55469,4974,1132,102,9
C_5240,2,4,1350,166,675,83,12
C_5241,11,4,3193,709,290,64,22
C_5242,1,2,180,52,180,52,29
C_5243,8,4,6309,505,789,63,8
C_5244,1,2,2340,1206,2340,1206,52
C_5245,15,2,2944,1092,196,73,37
C_5246,2,2,440,136,220,68,31
C_5247,2,2,570,115,285,57,20
C_5248,23,4,21330,2014,927,88,9
C_5249,1,2,450,271,450,271,60
C_525,42,4,10515,2978,250,71,28
C_5250,3,2,2620,578,873,193,22
C_5251,15,2,15387,1922,1026,128,12
C_5252,2,2,798,389,399,195,49
C_5253,3,2,446,174,149,58,39
C_5254,20,4,15086,2801,754,140,19
C_5255,2,2,384,34,192,17,9
C_5256,5,2,1245,17,249,3,1
C_5257,1,2,300,83,300,83,28
C_5258,8,2,2561,971,320,121,38
C_5259,8,2,4777,1441,597,180,30
C_526,5,2,13331,2037,2666,407,15
C_5260,6,2,825,73,138,12,9
C_5261,1,2,336,139,336,139,41
C_5262,13,2,4257,544,327,42,13
C_5263,1,2,911,448,911,448,49
C_5264,4,2,5054,2297,1264,574,45
C_5265,1,2,1063,17,1063,17,2
C_5266,5,2,2689,393,538,79,15
C_5267,2,2,3160,375,1580,188,12
C_5268,1,2,385,5,385,5,1
C_5269,3,4,93897,16465,31299,5488,18
C_527,3,2,374,58,125,19,16
C_5270,2,2,1150,352,575,176,31
C_5271,4,2,880,100,220,25,11
C_5272,2,2,672,69,336,35,10
C_5273,1,2,360,126,360,126,35
C_5274,2,2,2310,811,1155,406,35
C_5275,7,2,11815,4452,1688,636,38
C_5276,4,2,1842,914,461,228,50
C_5277,4,2,1842,914,461,228,50
C_5278,2,2,800,58,400,29,7
C_5279,17,2,8403,1292,494,76,15
C_528,26,4,122546,22559,4713,868,18
C_5280,1,2,75,1,75,1,2
C_5281,1,2,300,164,300,164,55
C_5282,2,2,525,59,263,30,11
C_5283,5,4,3478,1309,696,262,38
C_5284,4,2,1857,172,464,43,9
C_5285,39,4,80333,9877,2060,253,12
C_5286,5,2,989,284,198,57,29
C_5287,3,2,955,409,318,136,43
C_5288,3,2,955,409,318,136,43
C_5289,6,2,1260,162,210,27,13
C_529,146,4,83678,13591,573,93,16
C_5290,6,2,3840,626,640,104,16
C_5291,2,2,248,106,124,53,43
C_5292,1,2,1102,432,1102,432,39
C_5293,2,2,4200,1201,2100,600,29
C_5294,6,2,8897,631,1483,105,7
C_5295,8,2,3025,427,378,53,14
C_5296,1,1,2058,219,2058,219,11
C_5297,3,2,1980,172,660,57,9
C_5298,4,2,5100,1424,1275,356,28
C_5299,2,2,1320,328,660,164,25
C_53,1,1,252,120,252,120,48
C_530,104,4,94231,25910,906,249,27
C_5300,1,2,440,109,440,109,25
C_5301,8,4,3216,686,402,86,21
C_5302,9,2,1823,537,203,60,29
C_5303,4,4,1599,708,400,177,44
C_5304,1,2,300,146,300,146,49
C_5305,1,2,780,218,780,218,28
C_5306,1,2,918,132,918,132,14
C_5307,2,2,588,111,294,56,19
C_5308,2,2,855,405,428,203,47
C_5309,2,2,346,29,173,14,8
C_531,4,2,975,251,244,63,26
C_5310,1,1,462,49,462,49,11
C_5311,1,2,473,237,473,237,50
C_5312,1,2,240,161,240,161,67
C_5313,4,2,348,33,87,8,9
C_5314,4,2,2160,760,540,190,35
C_5315,6,4,670,148,112,25,22
C_5316,15,4,12838,1462,856,97,11
C_5317,1,2,490,223,490,223,46
C_5318,6,4,1980,305,330,51,15
C_5319,3,2,2138,1678,713,559,78
C_532,2,2,564,15,282,7,3
C_5320,15,4,3525,238,235,16,7
C_5321,4,2,1680,469,420,117,28
C_5322,2,2,861,228,431,114,26
C_5323,10,4,1738,333,174,33,19
C_5324,1,2,3000,965,3000,965,32
C_5325,7,2,5977,3042,854,435,51
C_5326,1,2,130,27,130,27,21
C_5327,2,2,1062,317,531,159,30
C_5328,15,4,7575,536,505,36,7
C_5329,5,2,2849,410,570,82,14
C_533,41,4,25763,3814,628,93,15
C_5330,2,2,640,178,320,89,28
C_5331,2,2,488,43,244,22,9
C_5332,3,2,420,48,140,16,11
C_5333,1,2,810,79,810,79,10
C_5334,3,2,4800,2913,1600,971,61
C_5335,11,4,5715,209,520,19,4
C_5336,2,2,280,155,140,78,55
C_5337,13,4,18947,4320,1457,332,23
C_5338,4,2,1476,464,369,116,31
C_5339,1,2,450,268,450,268,60
C_534,29,4,53114,5897,1832,203,11
C_5340,1,1,76,1,76,1,1
C_5341,3,2,210,19,70,6,9
C_5342,1,2,930,335,930,335,36
C_5343,1,2,235,102,235,102,43
C_5344,2,1,678,40,339,20,6
C_5345,19,2,5735,1358,302,71,24
C_5346,5,2,9604,4119,1921,824,43
C_5347,2,2,520,186,260,93,36
C_5348,3,2,19445,1702,6482,567,9
C_5349,2,2,1921,823,961,412,43
C_535,9,4,55945,8962,6216,996,16
C_5350,1,2,360,128,360,128,36
C_5351,2,2,2490,1312,1245,656,53
C_5352,9,2,4273,1074,475,119,25
C_5353,2,2,1510,529,755,265,35
C_5354,6,2,479,71,80,12,15
C_5355,2,2,4859,461,2429,230,9
C_5356,4,2,437,81,109,20,19
C_5357,4,2,606,121,152,30,20
C_5358,5,4,2674,288,535,58,11
C_5359,1,2,402,221,402,221,55
C_536,9,2,2140,422,238,47,20
C_5360,11,2,4084,549,371,50,13
C_5361,1,2,304,97,304,97,32
C_5362,6,2,4600,1293,767,215,28
C_5363,1,2,1080,573,1080,573,53
C_5364,4,2,2538,954,635,239,38
C_5365,2,2,202,40,101,20,20
C_5366,4,2,185,25,46,6,14
C_5367,6,2,3499,562,583,94,16
C_5368,16,4,4757,1028,297,64,22
C_5369,2,2,404,80,202,40,20
C_537,6,2,9402,2406,1567,401,26
C_5370,4,2,5100,1396,1275,349,27
C_5371,1,2,128,35,128,35,28
C_5372,4,2,2113,1043,528,261,49
C_5373,3,2,1680,665,560,222,40
C_5374,6,2,2203,261,367,44,12
C_5375,3,2,854,191,285,64,22
C_5376,1,2,900,317,900,317,35
C_5377,10,2,9419,3631,942,363,39
C_5378,1,2,420,223,420,223,53
C_5379,2,2,450,115,225,57,26
C_538,5,4,1085,226,217,45,21
C_5380,5,2,406,105,81,21,26
C_5381,9,2,1478,392,164,44,27
C_5382,7,4,5849,941,836,134,16
C_5383,3,2,27346,6265,9115,2088,23
C_5384,1,2,600,168,600,168,28
C_5385,1,2,483,239,483,239,49
C_5386,1,2,435,215,435,215,49
C_5387,1,2,1084,373,1084,373,34
C_5388,2,2,1159,572,580,286,49
C_5389,26,4,6551,1734,252,67,26
C_539,101,4,94199,18200,933,180,19
C_5390,1,2,828,282,828,282,34
C_5391,1,2,840,302,840,302,36
C_5392,8,2,5737,1044,717,130,18
C_5393,1,2,828,405,828,405,49
C_5394,2,2,900,324,450,162,36
C_5395,3,2,220,46,73,15,21
C_5396,3,3,1362,515,454,172,38
C_5397,1,2,130,30,130,30,23
C_5398,1,2,1331,287,1331,287,22
C_5399,1,3,840,371,840,371,44
C_54,14,2,6738,2583,481,184,38
C_540,30,2,13250,1915,442,64,14
C_5400,2,2,5425,587,2713,294,11
C_5401,7,2,3437,827,491,118,24
C_5402,2,1,1202,78,601,39,6
C_5403,2,2,4575,195,2288,98,4
C_5404,1,2,357,176,357,176,49
C_5405,4,2,1423,216,356,54,15
C_5406,1,2,96,14,96,14,15
C_5407,2,2,200,72,100,36,36
C_5408,1,2,600,171,600,171,28
C_5409,6,2,6238,1696,1040,283,27
C_541,20,2,10786,923,539,46,9
C_5410,1,2,77,35,77,35,45
C_5411,7,2,4882,802,697,115,16
C_5412,2,2,360,117,180,58,32
C_5413,2,2,2450,159,1225,79,6
C_5414,6,2,3798,564,633,94,15
C_5415,1,2,984,508,984,508,52
C_5416,2,2,748,175,374,88,23
C_5417,1,2,285,141,285,141,49
C_5418,3,2,1764,157,588,52,9
C_5419,1,2,966,477,966,477,49
C_542,11,4,9801,1365,891,124,14
C_5420,1,2,506,250,506,250,49
C_5421,1,2,863,426,863,426,49
C_5422,3,2,840,231,280,77,27
C_5423,2,2,295,42,148,21,14
C_5424,2,2,4680,237,2340,119,5
C_5425,1,2,228,151,228,151,66
C_5426,8,2,4284,716,535,89,17
C_5427,1,2,1100,511,1100,511,46
C_5428,2,3,1470,632,735,316,43
C_5429,7,2,1005,408,144,58,41
C_543,2,4,8448,1478,4224,739,17
C_5430,3,2,349,209,116,70,60
C_5431,11,2,3371,1955,306,178,58
C_5432,2,2,360,150,180,75,42
C_5433,6,2,1881,1356,313,226,72
C_5434,6,2,1881,1356,313,226,72
C_5435,2,2,2442,1148,1221,574,47
C_5436,1,2,600,293,600,293,49
C_5437,1,2,1800,982,1800,982,55
C_5438,2,2,2945,16,1473,8,1
C_5439,3,2,81,13,27,4,16
C_544,13,2,5134,796,395,61,15
C_5440,2,2,155,51,78,25,33
C_5441,4,2,3635,195,909,49,5
C_5442,3,2,920,449,307,150,49
C_5443,1,2,270,92,270,92,34
C_5444,2,2,180,18,90,9,10
C_5445,2,2,124,57,62,29,46
C_5446,1,2,80,12,80,12,15
C_5447,1,2,77,33,77,33,43
C_5448,5,4,1976,811,395,162,41
C_5449,3,4,559,252,186,84,45
C_545,6,2,3385,386,564,64,11
C_5450,1,2,450,212,450,212,47
C_5451,1,2,380,0,380,0,0
C_5452,4,4,2786,305,696,76,11
C_5453,5,4,2650,877,530,175,33
C_5454,5,4,1144,148,229,30,13
C_5455,2,2,190,36,95,18,19
C_5456,3,2,655,186,218,62,28
C_5457,3,4,334,157,111,52,47
C_5458,14,4,15841,3801,1131,271,24
C_5459,3,2,2838,217,946,72,8
C_546,52,4,63030,7427,1212,143,12
C_5460,9,2,5466,695,607,77,13
C_5461,2,2,190,32,95,16,17
C_5462,1,2,150,89,150,89,59
C_5463,5,2,9115,4024,1823,805,44
C_5464,1,2,360,106,360,106,29
C_5465,2,4,938,459,469,230,49
C_5466,3,2,263,49,88,16,19
C_5467,2,2,1564,367,782,183,23
C_5468,3,2,2130,348,710,116,16
C_5469,2,2,3300,967,1650,484,29
C_547,9,4,962,534,107,59,56
C_5470,1,2,300,157,300,157,52
C_5471,2,2,1549,823,774,412,53
C_5472,1,1,190,25,190,25,13
C_5473,4,2,1390,234,347,59,17
C_5474,3,2,2032,164,677,55,8
C_5475,3,2,181,52,60,17,29
C_5476,1,2,920,99,920,99,11
C_5477,5,2,3089,454,618,91,15
C_5478,12,2,9270,1233,773,103,13
C_5479,1,2,540,322,540,322,60
C_548,9,4,962,534,107,59,56
C_5480,1,1,361,2,361,2,1
C_5481,4,4,2751,583,688,146,21
C_5482,12,2,1631,286,136,24,18
C_5483,6,4,2355,581,392,97,25
C_5484,2,2,3623,846,1812,423,23
C_5485,1,2,210,126,210,126,60
C_5486,9,2,4948,1362,550,151,28
C_5487,12,4,10624,3035,885,253,29
C_5488,1,2,570,163,570,163,29
C_5489,3,2,4512,2712,1504,904,60
C_549,6,4,19102,2750,3184,458,14
C_5490,3,2,1023,511,341,170,50
C_5492,1,2,720,350,720,350,49
C_5493,1,2,98,5,98,5,5
C_5494,1,2,300,158,300,158,53
C_5495,4,2,2616,709,654,177,27
C_5496,2,2,5435,1408,2717,704,26
C_5497,1,2,593,293,593,293,49
C_5498,1,3,212,95,212,95,45
C_5499,2,2,540,86,270,43,16
C_55,37,4,18526,3255,501,88,18
C_550,5,2,2002,275,400,55,14
C_5500,2,2,296,86,148,43,29
C_5501,19,4,4309,821,227,43,19
C_5502,6,4,2365,1018,394,170,43
C_5503,2,2,2400,1364,1200,682,57
C_5504,1,2,93,10,93,10,11
C_5505,8,2,2200,445,275,56,20
C_5506,1,2,4553,1087,4553,1087,24
C_5507,1,2,900,334,900,334,37
C_5508,1,2,40,10,40,10,26
C_5509,3,2,885,9,295,3,1
C_551,104,4,205375,18992,1975,183,9
C_5510,2,2,1064,73,532,36,7
C_5511,1,2,822,213,822,213,26
C_5512,3,4,1380,95,460,32,7
C_5513,2,2,313,116,156,58,37
C_5514,3,2,2160,707,720,236,33
C_5515,12,2,25499,3814,2125,318,15
C_5516,6,2,1542,402,257,67,26
C_5517,3,2,2713,1285,904,428,47
C_5518,1,2,610,212,610,212,35
C_5519,2,2,630,108,315,54,17
C_552,63,4,43481,12238,690,194,28
C_5520,1,2,1134,390,1134,390,34
C_5521,3,2,2460,809,820,270,33
C_5522,2,2,630,159,315,80,25
C_5523,2,2,1067,400,534,200,37
C_5524,2,2,1550,446,775,223,29
C_5525,4,2,340,26,85,6,8
C_5526,1,2,270,118,270,118,44
C_5527,3,2,589,131,196,44,22
C_5528,6,2,2090,332,348,55,16
C_5529,1,2,1056,347,1056,347,33
C_553,3,4,207133,39114,69044,13038,19
C_5530,1,2,180,46,180,46,26
C_5531,2,2,174,17,87,8,9
C_5532,1,2,525,335,525,335,64
C_5533,8,4,820,304,102,38,37
C_5534,3,2,225,107,75,36,47
C_5535,2,2,1760,374,880,187,21
C_5536,1,2,480,141,480,141,29
C_5537,1,2,1120,655,1120,655,59
C_5538,1,2,192,70,192,70,36
C_5539,2,2,1410,496,705,248,35
C_554,17,4,12845,2162,756,127,17
C_5540,12,4,3783,777,315,65,21
C_5541,1,2,219,109,219,109,50
C_5542,3,2,4380,1103,1460,368,25
C_5543,1,2,180,63,180,63,35
C_5544,3,4,771,171,257,57,22
C_5545,1,2,900,356,900,356,40
C_5546,1,2,173,63,173,63,36
C_5547,2,2,608,161,304,81,27
C_5548,1,2,550,200,550,200,36
C_5549,1,2,300,76,300,76,25
C_555,56,4,32682,6452,584,115,20
C_5550,2,2,1069,119,534,59,11
C_5551,1,2,1785,193,1785,193,11
C_5552,3,2,630,175,210,58,28
C_5553,10,2,13028,4119,1303,412,32
C_5554,4,2,2259,297,565,74,13
C_5555,3,2,879,145,293,48,16
C_5556,7,4,6551,186,936,27,3
C_5557,3,2,3839,264,1280,88,7
C_5558,2,2,1200,349,600,175,29
C_5559,7,4,5603,395,800,56,7
C_556,18,4,4324,643,240,36,15
C_5560,2,2,834,90,417,45,11
